domain_id	fold_label
4behA01	1.10.10
2kloA00	1.10.10
2w4sA00	1.10.10
7s03A01	1.10.10
4u7bA01	1.10.10
2kmuA00	1.10.10
2vqcA00	1.10.10
3dkxA02	1.10.10
2vxzA02	1.10.10
4ccjA02	1.10.10
3n05A03	1.10.10
2xf5B00	1.10.10
2krhA00	1.10.10
2l2oA00	1.10.10
2jspA01	1.10.10
2cs3A01	1.10.10
7vw6B01	1.10.10
7z7vE01	1.10.10
7ar7E01	1.10.10
8e9gE01	1.10.10
7t2rC01	1.10.10
3i9v201	1.10.10
2hnhA03	1.10.10
2hpiA03	1.10.10
5lewA03	1.10.10
2e1mC02	1.10.10
3c2gA02	1.10.10
2l5qA02	1.10.10
3pntA01	1.10.10
4izzB03	1.10.10
4izzB02	1.10.10
3qyfA03	1.10.10
3rq4A01	1.10.10
3zxsA04	1.10.10
3ungC02	1.10.10
3v42A02	1.10.10
2losA00	1.10.10
2looA02	1.10.10
4a18Q01	1.10.10
3u5ei01	1.10.10
1z3xA02	1.10.10
2vkhA03	1.10.10
2e1mB02	1.10.10
2zxiA03	1.10.10
3cesA03	1.10.10
3cp8D03	1.10.10
2hvrA03	1.10.10
2ixsA01	1.10.10
2jugA01	1.10.10
2lrdA00	1.10.10
2l7kA00	1.10.10
2lg4A00	1.10.10
4c9yA00	1.10.10
2lycA00	1.10.10
2m3aA00	1.10.10
2m7aA00	1.10.10
2m7bA00	1.10.10
4oazA00	1.10.10
2md0A00	1.10.10
4aybA04	1.10.10
2r4gA02	1.10.10
2r7rA03	1.10.10
2rreA00	1.10.10
2uuzB00	1.10.10
2v1nA01	1.10.10
2v6eA04	1.10.10
2v9kA01	1.10.10
2vj4A01	1.10.10
2vlaA01	1.10.10
2vlaA03	1.10.10
2vxdA00	1.10.10
2w00A06	1.10.10
2x1dA02	1.10.10
2xauA04	1.10.10
2zfuA01	1.10.10
3bc8A01	1.10.10
4bjtA02	1.10.10
3dpuA03	1.10.10
5cqgA03	1.10.10
3e1sA01	1.10.10
5wvoC02	1.10.10
3euaA02	1.10.10
3fkjA02	1.10.10
3euhD01	1.10.10
3euhC02	1.10.10
3fhnA05	1.10.10
3l4gC02	1.10.10
3l4gC03	1.10.10
3lmmC04	1.10.10
3mmyB00	1.10.10
3nwsA02	1.10.10
3ol4A02	1.10.10
3pubA01	1.10.10
4ye6A02	1.10.10
3tl4X02	1.10.10
3u21A00	1.10.10
3zcoA00	1.10.10
3zgkA00	1.10.10
3zrgA00	1.10.10
4b43A01	1.10.10
4bqnA02	1.10.10
4f55A01	1.10.10
4hg2A02	1.10.10
4hpqA00	1.10.10
4hpqD00	1.10.10
4p1wA00	1.10.10
5jhfA00	1.10.10
4p1wD00	1.10.10
4hstA02	1.10.10
7yugA01	1.10.10
4ix7A00	1.10.10
7yulA01	1.10.10
1z7lA00	1.10.10
2doaA00	1.10.10
3m8jA00	1.10.10
2w7nA00	1.10.10
3psfA05	1.10.10
3qybA01	1.10.10
2plyB01	1.10.10
3bg5B07	1.10.10
6sdkA01	1.10.10
6s6hA01	1.10.10
3vwbA00	1.10.10
3mkzN00	1.10.10
3onqA03	1.10.10
3tbiA00	1.10.10
4ch7A01	1.10.10
3dteA01	1.10.10
2lmzA00	1.10.10
3oc7A02	1.10.12
3i47A02	1.10.12
3q1tC02	1.10.12
3qxzA02	1.10.12
2vx2G02	1.10.12
2hw5A02	1.10.12
4fzwA02	1.10.12
2iexA02	1.10.12
4wczA02	1.10.12
5c9gA02	1.10.12
5kjpA02	1.10.12
3r0oA02	1.10.12
5z7rA02	1.10.12
6n92A02	1.10.12
2gtrA02	1.10.12
2f6qB02	1.10.12
1dciA02	1.10.12
3hinA02	1.10.12
4mi2A02	1.10.12
4jwvA02	1.10.12
4jcsA02	1.10.12
4izbB02	1.10.12
3g64A02	1.10.12
3p5mA02	1.10.12
1jxzC02	1.10.12
4og1A02	1.10.12
4nekA02	1.10.12
4zu2A02	1.10.12
3swxA02	1.10.12
5wydA02	1.10.12
4jfcA02	1.10.12
4mouC02	1.10.12
4jvtA02	1.10.12
3fduA02	1.10.12
3sllA02	1.10.12
4jylA02	1.10.12
4di1C02	1.10.12
3a4mA02	1.10.12
3w8hB00	1.10.12
3ajmA01	1.10.12
1vq8W02	1.10.15
4c1nA01	1.10.15
4csrA00	1.10.20
2rvqC01	1.10.20
3b0bB00	1.10.20
5y27A00	1.10.20
2bykD00	1.10.20
4csrB00	1.10.20
4wv4B00	1.10.20
3b0dB00	1.10.20
1eqzF00	1.10.20
1id3G00	1.10.20
2yfvA00	1.10.20
6xwtA00	1.10.20
1a7wA00	1.10.20
1ulyA02	1.10.20
3v9rA00	1.10.20
1bh9B00	1.10.20
1tafB00	1.10.20
3b0cW00	1.10.20
1tafA00	1.10.20
1id3B00	1.10.20
1h3oB00	1.10.20
2bykA00	1.10.20
1f1eA00	1.10.20
3v9rB00	1.10.20
1wwiA00	1.10.20
1kx5A00	1.10.20
7egfc01	1.10.20
1r4vA00	1.10.20
1jfiA00	1.10.20
7lv8A01	1.10.20
1h3oA00	1.10.20
1jfiB00	1.10.20
4nftC00	1.10.20
4wzsB00	1.10.20
1bh9A00	1.10.20
7lv8B01	1.10.20
1q9cA01	1.10.20
2ly8A00	1.10.20
2l5aA00	1.10.20
3eg5B01	1.10.20
3ip4C01	1.10.20
3a1kA01	1.10.20
3kfuG01	1.10.20
4wj3C01	1.10.20
2j8pA00	1.10.20
2zy2A02	1.10.20
3f6tA02	1.10.20
3p5jB02	1.10.20
2riqA01	1.10.20
2zm5A02	1.10.20
3d3qB02	1.10.20
3ephA02	1.10.20
4jrfA03	1.10.20
3fghA00	1.10.30
1gt0D00	1.10.30
1aabA00	1.10.30
1qrvA00	1.10.30
3tmmA01	1.10.30
7cyuA01	1.10.30
6jrpA01	1.10.30
1l8yA00	1.10.30
2lhjA01	1.10.30
2lefA00	1.10.30
2e6oA00	1.10.30
2yukA00	1.10.30
1k99A00	1.10.30
2crjA00	1.10.30
2co9A00	1.10.30
2cs1A00	1.10.30
1v63A00	1.10.30
1v64A00	1.10.30
2ctoA01	1.10.30
1wgfA01	1.10.30
2d7lA01	1.10.30
4a15A02	1.10.30
5ysnB01	1.10.30
2qgpA00	1.10.30
3rd8A03	1.10.40
2qgaB03	1.10.40
4efcA03	1.10.40
1dofA03	1.10.40
1dcnA03	1.10.40
1furB03	1.10.40
4eeiA03	1.10.40
6rxaA01	1.10.40
1c3cA03	1.10.40
4nleA03	1.10.40
1tj7A03	1.10.40
3oceA03	1.10.40
1q5nA03	1.10.40
1jswB03	1.10.40
2jarA02	1.10.40
3bwvA02	1.10.40
1t9hA03	1.10.40
2rcnA03	1.10.40
3ci0K02	1.10.40
3ci0K03	1.10.40
2d27A01	1.10.40
3f4sA02	1.10.40
2o5iN05	1.10.40
4iqjM02	1.10.40
3gmfA02	1.10.40
1wvfA04	1.10.45
2vfrA05	1.10.45
3js8A04	1.10.45
2i0kA04	1.10.45
1e8gA04	1.10.45
4bbyA06	1.10.45
3pm9A05	1.10.45
1on2A02	1.10.60
1bi0A02	1.10.60
2h09A02	1.10.60
2xzmV01	1.10.60
6tmfT00	1.10.60
2p0tA01	1.10.60
2p0tA02	1.10.60
2x98A02	1.10.60
3a52A02	1.10.60
2mvtA00	1.10.60
2m35A00	1.10.60
1imxA00	1.10.100
2kqpA00	1.10.100
2kjiA00	1.10.100
3bkhA01	1.10.101
4g54A02	1.10.101
4bolA02	1.10.101
3d2yA02	1.10.101
1lbuA01	1.10.101
4c2dA02	1.10.101
7aj9A01	1.10.101
1eakA01	1.10.101
1bwoA00	1.10.110
1siyA00	1.10.110
5domA00	1.10.110
1sm7A00	1.10.110
1l6hA00	1.10.110
2rknA00	1.10.110
1hypA00	1.10.110
1hssA00	1.10.110
1b1uA00	1.10.110
2ds2D01	1.10.110
1s6dA01	1.10.110
1psyA01	1.10.110
1w2qA01	1.10.110
2lvfA00	1.10.110
3h37A02	1.10.110
1mivA02	1.10.110
6z01B03	1.10.132
1a36A04	1.10.132
1a31A04	1.10.132
4kb2A01	1.10.132
1dd5A01	1.10.132
4oydB00	1.10.132
4l8iB00	1.10.132
5wp3B00	1.10.132
6xxvC00	1.10.132
6vudA01	1.10.132
5mlc900	1.10.132
5uh5D02	1.10.132
4kn7D01	1.10.132
3h0gA05	1.10.132
2o5iN07	1.10.132
4c2mA06	1.10.132
4aybA07	1.10.132
5fj8A06	1.10.132
7s00D01	1.10.132
7eu1A02	1.10.132
1v9mA01	1.10.132
3iayA07	1.10.132
3k59A07	1.10.132
4qclA05	1.10.132
4fxdA06	1.10.132
1tgoA05	1.10.132
2gv9B06	1.10.132
2r4gA01	1.10.132
5cqgA01	1.10.132
6zd1A01	1.10.132
7sbeA01	1.10.132
4lmoA00	1.10.132
3p9aF00	1.10.132
3sjrA00	1.10.132
4h3tA02	1.10.132
4an8A02	1.10.132
3wvoC02	1.10.132
4ip8A00	1.10.132
2f4qA02	1.10.132
4d3zA02	1.10.132
5u8eA01	1.10.135
1crkA01	1.10.135
7ewsA01	1.10.135
4wo8A03	1.10.135
1cmbA00	1.10.140
2w9mA02	1.10.150
3h7iA02	1.10.150
5tt5A05	1.10.150
1dgsA06	1.10.150
2bgwA02	1.10.150
5hmlA02	1.10.150
1dgsA05	1.10.150
1doqA00	1.10.150
3mfiA03	1.10.150
2w9bA03	1.10.150
3mabA00	1.10.150
1cukA02	1.10.150
3osnA03	1.10.150
1kftA00	1.10.150
1u9lB00	1.10.150
3zdbA02	1.10.150
1bgxT02	1.10.150
5kfzA03	1.10.150
1xs9D00	1.10.150
4i2aA02	1.10.150
5v07Z02	1.10.150
1bpbA01	1.10.150
5k97A02	1.10.150
2q0zX02	1.10.150
2i1qA01	1.10.150
1b43A02	1.10.150
8b0qA02	1.10.150
4bxoA02	1.10.150
1y88A02	1.10.150
5wm1A04	1.10.150
4bxoB02	1.10.150
3c1yA03	1.10.150
4q45A03	1.10.150
4dezA03	1.10.150
2zj8A04	1.10.150
2a1jB01	1.10.150
2va8A04	1.10.150
4dsfA04	1.10.150
1tk5A04	1.10.150
1bvsA02	1.10.150
3py8A04	1.10.150
3jcmN05	1.10.150
2dflA01	1.10.150
5m59A11	1.10.150
5cb1A02	1.10.150
6tqoA03	1.10.150
7pbkB02	1.10.150
4xviA01	1.10.150
4x0qA04	1.10.150
7r0kA02	1.10.150
1aroP05	1.10.150
1b22A00	1.10.150
1z00B00	1.10.150
1ci4A00	1.10.150
1ji7A00	1.10.150
1pk1B00	1.10.150
5jrtA00	1.10.150
6pw7A02	1.10.150
2k60A02	1.10.150
1kw4A00	1.10.150
1ucvA00	1.10.150
3kkaD00	1.10.150
4nj8A01	1.10.150
3bs7A00	1.10.150
5zrxA01	1.10.150
3idwA00	1.10.150
1wwvA00	1.10.150
2d3dA00	1.10.150
1oxjA01	1.10.150
6fxfA00	1.10.150
2f3nA00	1.10.150
3tacB03	1.10.150
3k1rB00	1.10.150
4is7A02	1.10.150
4is7A01	1.10.150
1sv0D00	1.10.150
3tacB02	1.10.150
6qwvH02	1.10.150
1cokA00	1.10.150
1sxdA00	1.10.150
3tadD01	1.10.150
3tadC03	1.10.150
3tadC02	1.10.150
3tacB01	1.10.150
2e8pA01	1.10.150
2lpeA02	1.10.150
1z1vA00	1.10.150
2gleA00	1.10.150
2d8cA01	1.10.150
2eapA01	1.10.150
1wwuA01	1.10.150
2kg5A01	1.10.150
2kivA01	1.10.150
1x9xA00	1.10.150
2e8oA01	1.10.150
2dkzA01	1.10.150
2kivA02	1.10.150
2dl0A01	1.10.150
1v85A00	1.10.150
1x40A00	1.10.150
2dkxA00	1.10.150
1sxeA00	1.10.150
1ryuA00	1.10.150
6lqfA01	1.10.150
1c20A00	1.10.150
2eqyA01	1.10.150
1ig6A00	1.10.150
1kkxA00	1.10.150
2rq5A00	1.10.150
2rhfA00	1.10.150
1yt3A03	1.10.150
1wudA00	1.10.150
1go3F01	1.10.150
2dgzA01	1.10.150
1yt3A02	1.10.150
3cymA03	1.10.150
5c0yA02	1.10.150
4nlbA02	1.10.150
2rrdA00	1.10.150
3safA02	1.10.150
3cymA02	1.10.150
2pmzF02	1.10.150
1d8bA00	1.10.150
1ed1A00	1.10.150
2n1rA00	1.10.150
1hekA00	1.10.150
1a6sA00	1.10.150
3b0xA01	1.10.150
3hx0K01	1.10.150
4lzgA01	1.10.150
4i2aA01	1.10.150
2w9mB01	1.10.150
2kp7A01	1.10.150
6h5hA00	1.10.150
1t3qA02	1.10.150
5g5gA02	1.10.150
2e1qC02	1.10.150
4usaA02	1.10.150
3nvwA02	1.10.150
3nrwA00	1.10.150
4acoA01	1.10.150
1xo0A01	1.10.150
1z19A01	1.10.150
3lysA00	1.10.150
1a0pA01	1.10.150
2a3vB01	1.10.150
4a8eA01	1.10.150
2keyA00	1.10.150
2khqA01	1.10.150
2kj5A00	1.10.150
2kkpA00	1.10.150
2kd1A00	1.10.150
2kj8A00	1.10.150
2kj9A00	1.10.150
2kobA01	1.10.150
2kiwA01	1.10.150
2khvA01	1.10.150
1iipA02	1.10.150
1m6yA02	1.10.150
1mn8D00	1.10.150
1kl9A02	1.10.150
1yz6A02	1.10.150
2a19A02	1.10.150
2ahoB02	1.10.150
1iv8A03	1.10.150
3hjeA03	1.10.150
3m1yA02	1.10.150
6hyyA02	1.10.150
3kd3A02	1.10.150
4ap9A02	1.10.150
1j2nA00	1.10.150
3fm9A02	1.10.150
4uavA02	1.10.150
3dv9A02	1.10.150
3umbA02	1.10.150
4ex6A02	1.10.150
4jb3A02	1.10.150
2i6xA02	1.10.150
4dccA02	1.10.150
1cqzB02	1.10.150
2ymmA02	1.10.150
2pkeA02	1.10.150
3ddhA02	1.10.150
1x42A02	1.10.150
2fi1A02	1.10.150
2hszA02	1.10.150
2no4A02	1.10.150
1te2A02	1.10.150
4eekA02	1.10.150
3kbbA02	1.10.150
3ed5A02	1.10.150
3cnhB02	1.10.150
3mc1A02	1.10.150
2hi0A02	1.10.150
2hdoA02	1.10.150
2qltA02	1.10.150
2ah5A02	1.10.150
3e58A02	1.10.150
3umcD02	1.10.150
3l5kA02	1.10.150
3iruA02	1.10.150
1rdfA02	1.10.150
2hcfA02	1.10.150
3qnmA02	1.10.150
2b0cA02	1.10.150
3umgA02	1.10.150
3d6jA02	1.10.150
2go7A02	1.10.150
2w43A02	1.10.150
2fdrA02	1.10.150
2nyvA02	1.10.150
4uw9A02	1.10.150
3s6jE02	1.10.150
1x6iB00	1.10.150
1puzA00	1.10.150
2lm4A01	1.10.150
2o6kA00	1.10.150
2fj6A01	1.10.150
2kvsA00	1.10.150
2i5hA02	1.10.150
2eduA01	1.10.150
2p35A02	1.10.150
2ohfA03	1.10.150
1ni3A03	1.10.150
1jalA03	1.10.150
3bzcA04	1.10.150
5b66U01	1.10.150
3iv6A02	1.10.150
2bduA02	1.10.150
4nv0A02	1.10.150
2gh1A02	1.10.150
1szhA01	1.10.150
1szhA02	1.10.150
1zq1C03	1.10.150
2d6fC03	1.10.150
4aybC02	1.10.150
5ui8J02	1.10.150
2om6A02	1.10.150
3gzfD00	1.10.150
2kvcA01	1.10.150
2knjA00	1.10.150
3nuqA01	1.10.150
3icxA02	1.10.150
2f8lA01	1.10.150
4c0zA02	1.10.150
2xi9A03	1.10.150
2f76X00	1.10.150
2xvtC00	1.10.150
2yx8A00	1.10.150
2hoqA02	1.10.150
3rf9B01	1.10.150
3sqiA01	1.10.150
3t5qG01	1.10.150
1urjA03	1.10.150
2zxiA04	1.10.150
2kicA00	1.10.150
2mrlA00	1.10.150
2r18A01	1.10.150
2vixA02	1.10.150
2w02B01	1.10.150
2yb1A02	1.10.150
3e0fA02	1.10.150
2zg6A02	1.10.150
2ziwB02	1.10.150
2ziuA02	1.10.150
3deeA01	1.10.150
3f2bA06	1.10.150
3ig5A03	1.10.150
3k1zA02	1.10.150
3kzxA02	1.10.150
3m6zA03	1.10.150
3smvA02	1.10.150
4bjqA00	1.10.150
4bx9C00	1.10.150
4fzlA01	1.10.150
1t94A01	1.10.150
2rp5A00	1.10.150
3psfA01	1.10.150
3f2bA08	1.10.150
1q7lB01	1.10.150
3ei3A04	1.10.150
1yrtA03	1.10.150
1af7A01	1.10.155
1kgqA01	1.10.166
7wf8B01	1.10.167
2dlrA00	1.10.167
2a72A00	1.10.167
1dk8A02	1.10.167
2af0A02	1.10.167
1cmzA02	1.10.167
3nynA03	1.10.167
4gouA01	1.10.167
2ebzA02	1.10.167
2d9jA02	1.10.167
3pvuA02	1.10.167
8jpdG01	1.10.167
3ab3D00	1.10.167
7wf6A01	1.10.167
1htjF00	1.10.167
3c4wB01	1.10.167
2acxA01	1.10.167
3i5qA02	1.10.167
4hteA03	1.10.167
1a0rP02	1.10.168
1b9xC02	1.10.168
6faiI03	1.10.168
2xzm203	1.10.168
5xxuI03	1.10.168
1bvp103	1.10.170
1jvrA00	1.10.185
1kblA02	1.10.189
1vbgA04	1.10.189
2x0sA04	1.10.189
1vpuA00	1.10.195
2odeB01	1.10.196
1agrH01	1.10.196
2ebzA01	1.10.196
5reqB03	1.10.196
3qyfA02	1.10.196
1ccdA00	1.10.210
4cfsA02	1.10.210
3ibtA02	1.10.210
2ii2A04	1.10.220
2ii2A01	1.10.220
1aowA02	1.10.220
1anxA04	1.10.220
1bo9A00	1.10.220
1m9iA01	1.10.220
4hreA03	1.10.220
1bc0A03	1.10.220
2ii2A02	1.10.220
4evfA02	1.10.220
4evfA01	1.10.220
4evfA03	1.10.220
2ii2A03	1.10.220
4evfA04	1.10.220
1n00A03	1.10.220
1dk5A02	1.10.220
1dk5A04	1.10.220
1n00A01	1.10.220
4mduA02	1.10.220
1avcA07	1.10.220
4mdvB03	1.10.220
4oiyA01	1.10.220
1ku1A01	1.10.220
4d7rA01	1.10.220
3l8nA01	1.10.220
4c0aA01	1.10.220
3hjlA01	1.10.220
3ajcA01	1.10.220
3usyA01	1.10.220
3hjlA02	1.10.220
1lkvX02	1.10.220
1c1kA02	1.10.220
1r4aE00	1.10.220
2qezA02	1.10.220
2oy9A01	1.10.220
1ygmA01	1.10.220
2vxgA02	1.10.220
1q8dA00	1.10.220
4kn7X01	1.10.220
2k6xA00	1.10.220
2d9lA00	1.10.220
2crwA00	1.10.220
2iqjB00	1.10.220
2owaA01	1.10.220
2b0oF01	1.10.220
6jmtB01	1.10.220
3mekA03	1.10.220
1l9lA00	1.10.225
2r0rB00	1.10.225
1m12A00	1.10.225
1qdmA03	1.10.225
6vynC01	1.10.225
1n69B00	1.10.225
2lpnA00	1.10.225
3s64A00	1.10.225
3s63A00	1.10.225
1nklA00	1.10.225
2js9A00	1.10.225
1of9A00	1.10.225
3eujB00	1.10.225
6hxlB01	1.10.230
2ibpA02	1.10.230
3msuB03	1.10.230
6wgyA02	1.10.230
6hxpA01	1.10.230
1cscA02	1.10.230
1vgpA02	1.10.230
1a59A02	1.10.230
3o8jA02	1.10.230
1b4cA00	1.10.238
1psrA00	1.10.238
1a75A00	1.10.238
3nskB00	1.10.238
1omvA01	1.10.238
1fpwA01	1.10.238
5v89A01	1.10.238
3buxB02	1.10.238
1ap4A00	1.10.238
3tduA01	1.10.238
3o4yA01	1.10.238
6yigA01	1.10.238
1bjfA02	1.10.238
2e6wA00	1.10.238
1mr8A00	1.10.238
1irjA00	1.10.238
4pcwC00	1.10.238
5e37A01	1.10.238
5e37A02	1.10.238
2ki4B00	1.10.238
3qrxA02	1.10.238
2r2iA01	1.10.238
3k21A02	1.10.238
1k9uA00	1.10.238
5vt9B01	1.10.238
5h0pA00	1.10.238
1wlzA01	1.10.238
1eg3A03	1.10.238
1bocA00	1.10.238
2k7bA00	1.10.238
3nxaB00	1.10.238
2be4A02	1.10.238
2f33A03	1.10.238
2r2iA02	1.10.238
1qlsA00	1.10.238
1ggwA02	1.10.238
1y1aA01	1.10.238
2bl0C02	1.10.238
3pm8B01	1.10.238
3kheA01	1.10.238
3cs1A02	1.10.238
2bl0C01	1.10.238
3h4sE00	1.10.238
1eg3A04	1.10.238
3cs1A01	1.10.238
2be4A03	1.10.238
4gftA00	1.10.238
3fwbA01	1.10.238
4c0kA01	1.10.238
2is9A01	1.10.238
1y1aA02	1.10.238
4ygaA03	1.10.238
1wdcC01	1.10.238
4mspB02	1.10.238
2ec6B01	1.10.238
4n5xA01	1.10.238
1m45A01	1.10.238
2k2aA00	1.10.238
1qasA01	1.10.238
1wy9A00	1.10.238
5w1aB01	1.10.238
2be4A01	1.10.238
2bl0B01	1.10.238
5n69G01	1.10.238
4ygbB00	1.10.238
4n5xA02	1.10.238
3i5gC02	1.10.238
3e3rA02	1.10.238
8actF02	1.10.238
2zkmX02	1.10.238
4ociA02	1.10.238
2nxqA00	1.10.238
1j1dA02	1.10.238
1aj4A00	1.10.238
2lhiA00	1.10.238
1uurA03	1.10.238
1scmB02	1.10.238
3e3rB01	1.10.238
3a8rA01	1.10.238
2pmyA00	1.10.238
4ociA01	1.10.238
1ij5A02	1.10.238
1bg1A03	1.10.238
5w1aB02	1.10.238
6e1mA01	1.10.238
2aaoB00	1.10.238
4f0zB00	1.10.238
4ggnB01	1.10.238
4l9mA03	1.10.238
6a95A01	1.10.238
1djxB01	1.10.238
7ankB03	1.10.238
1nubA02	1.10.238
2i7aA00	1.10.238
3akaA00	1.10.238
4wriA00	1.10.238
6ocxA00	1.10.238
1y1uA03	1.10.238
1f4qA00	1.10.238
1hqvA00	1.10.238
7pjdC01	1.10.238
1ij5A03	1.10.238
1el4A00	1.10.238
4i5jA02	1.10.238
1v1gA00	1.10.238
1aj5A00	1.10.238
1s1eA00	1.10.238
4d1eA04	1.10.238
7wboA01	1.10.238
3mseB00	1.10.238
2hpsA00	1.10.238
4mn0A00	1.10.238
1y1xB00	1.10.238
2scpA00	1.10.238
4mvfA03	1.10.238
2ccmA00	1.10.238
2becA00	1.10.238
2ggzA00	1.10.238
7eebI01	1.10.238
2sasA00	1.10.238
3sibA00	1.10.238
3hx4A01	1.10.238
4c0kA02	1.10.238
1c07A00	1.10.238
2mhhA00	1.10.238
1iq3A00	1.10.238
6yetA01	1.10.238
1qjtA00	1.10.238
1snlA00	1.10.238
2ncoA00	1.10.238
1pulA00	1.10.238
1wlmA01	1.10.238
1j7qA00	1.10.238
2m7lA01	1.10.238
2m0rA00	1.10.238
1s6iA02	1.10.238
1yx7A00	1.10.238
5jolA00	1.10.238
2kbiA01	1.10.238
2jnfA01	1.10.238
5zorA01	1.10.238
2f33A01	1.10.238
2hf5A00	1.10.238
1tizA00	1.10.238
2m1uA01	1.10.238
2m7lA02	1.10.238
1jfkA02	1.10.238
2kldA01	1.10.238
1nyaA00	1.10.238
2lvvA00	1.10.238
3r72A00	1.10.238
3s0aA00	1.10.238
7tvcA01	1.10.238
1oohA00	1.10.238
5dicA00	1.10.238
1dqeA00	1.10.238
3l4aA00	1.10.238
3cz1A00	1.10.238
1ow4A00	1.10.238
4pt1B00	1.10.238
2erbA01	1.10.238
2wcjA00	1.10.238
3v2lA00	1.10.238
3dxlA01	1.10.238
3nhiA02	1.10.238
3dxlA02	1.10.238
3nhiA01	1.10.238
3r1vA00	1.10.238
7tvyA01	1.10.238
2qebA00	1.10.238
4jd9G00	1.10.238
1tujA00	1.10.238
1c3yA00	1.10.238
1dekA02	1.10.238
1iioA00	1.10.238
1dc1A02	1.10.238
1sseB00	1.10.238
1tuzA00	1.10.238
2pyqA00	1.10.238
2bnxA02	1.10.238
2bapA02	1.10.238
1z4hA01	1.10.238
6pw7A01	1.10.238
2l5yA01	1.10.238
2yguC00	1.10.238
3kevA02	1.10.238
5v89A02	1.10.238
2is9A02	1.10.238
3uo9C01	1.10.238
4i5jA01	1.10.238
4i5lB01	1.10.238
3ivtA02	1.10.238
3pm2A00	1.10.238
1beoA00	1.10.239
2posA00	1.10.239
2dlcX02	1.10.240
1i6kA02	1.10.240
6ncrA02	1.10.240
2el7A02	1.10.240
3tzeA02	1.10.240
5ekdA02	1.10.240
4ojmX02	1.10.240
3tzlA02	1.10.240
3a04A02	1.10.240
2janA02	1.10.240
1h3fA02	1.10.240
3hv0A02	1.10.240
5tevB02	1.10.240
2g36A02	1.10.240
2j5bA02	1.10.240
2cyaA02	1.10.240
2yy5A02	1.10.240
3hzrA02	1.10.240
3p0jA03	1.10.240
2vyrA00	1.10.245
1uhrA00	1.10.245
1v32A00	1.10.245
2ruhA00	1.10.245
1hk3A03	1.10.246
1n5uA02	1.10.246
1n5uA04	1.10.246
6fakA01	1.10.246
1n5uA01	1.10.246
1n5uA05	1.10.246
1kxpD02	1.10.246
1kxpD03	1.10.246
6fakA02	1.10.246
1kxpD01	1.10.246
5oklA01	1.10.246
1kxpD04	1.10.246
2bxhA06	1.10.246
1j78A05	1.10.246
4i9oA00	1.10.246
2gutA00	1.10.246
2k0nA00	1.10.246
1fouA01	1.10.246
1musA01	1.10.246
3bpjB00	1.10.246
1lnsA03	1.10.246
1miwA04	1.10.246
3h3aA04	1.10.246
1nt2B03	1.10.246
2ozbE02	1.10.246
1vfiA00	1.10.246
1vzsA01	1.10.246
2efeA01	1.10.246
1txuA01	1.10.246
2dbuA02	1.10.246
4gdxA02	1.10.246
5zjgA02	1.10.246
4ottA02	1.10.246
3mhsB00	1.10.246
4dhxB00	1.10.246
2kbzA00	1.10.246
1vw4L02	1.10.246
2xmoA02	1.10.246
4tq1A03	1.10.246
2dyoA02	1.10.246
4m70B00	1.10.246
2ajeA00	1.10.246
3g9kD02	1.10.246
1bvp101	1.10.250
2v3cC03	1.10.260
1qb2A00	1.10.260
1dulA00	1.10.260
2ffhA03	1.10.260
3kl4A03	1.10.260
3fymA00	1.10.260
3fyaB00	1.10.260
2hinA00	1.10.260
1y7yA00	1.10.260
8dtqA01	1.10.260
2ictA01	1.10.260
2xi8A00	1.10.260
4ybaA00	1.10.260
3zhiA00	1.10.260
1lliA00	1.10.260
6rnzA00	1.10.260
2bnmA01	1.10.260
1xwrC00	1.10.260
4ghjB00	1.10.260
3bd1A00	1.10.260
3fmyA00	1.10.260
2fjrA01	1.10.260
2r1jL00	1.10.260
3bs3A00	1.10.260
3b7hA00	1.10.260
1wizA01	1.10.260
2ewtA00	1.10.260
2ofyA01	1.10.260
1dw9A01	1.10.260
4pu7A00	1.10.260
2a6cA00	1.10.260
2d5vA01	1.10.260
3ivpD01	1.10.260
2xcjA00	1.10.260
1au7A01	1.10.260
3g7dA01	1.10.260
1y9qA01	1.10.260
3cecA00	1.10.260
2ef8A00	1.10.260
2auwB02	1.10.260
4yg1A00	1.10.260
3op9A01	1.10.260
2ebyA01	1.10.260
2o38A01	1.10.260
3g7dA04	1.10.260
4jcyA00	1.10.260
7zcvA01	1.10.260
4gqmA00	1.10.260
6b9sB02	1.10.260
6f8hC00	1.10.260
1r69A00	1.10.260
3f51C00	1.10.260
2ppxA00	1.10.260
3u3wA01	1.10.260
2awiA01	1.10.260
1vpwA01	1.10.260
7xi5A01	1.10.260
3mlfE00	1.10.260
3pxpA01	1.10.260
3kjxD01	1.10.260
1b0nA00	1.10.260
2wusS00	1.10.260
5d4z201	1.10.260
3kxaA02	1.10.260
1ic8A01	1.10.260
7vjmB01	1.10.260
5yclA01	1.10.260
3h5tA01	1.10.260
3qf3D00	1.10.260
7ce1A01	1.10.260
7zviA01	1.10.260
1neqA00	1.10.260
2kpjA01	1.10.260
1x2lA01	1.10.260
1x57A00	1.10.260
2mqkA00	1.10.260
1rzsA00	1.10.260
1uxdA00	1.10.260
2l49B01	1.10.260
2mezA00	1.10.260
3a9zA02	1.10.260
3qowA01	1.10.260
2l1pA00	1.10.260
3m9lA02	1.10.260
2hcnA03	1.10.260
2llvA00	1.10.260
2llwA00	1.10.260
2lnmA00	1.10.260
